App,Category,Rating,Reviews,Size,Installs,Type,Price
Rainbow - Journal & Activities,PARENTING,4.8,8.805075243870684,20.0,5.0,Free,0.0
Classical music for baby,PARENTING,4.8,7.570443252057374,38.0,5.0,Free,0.0
My Child from eDziecko.pl,PARENTING,4.5,6.932447891572509,17.0,5.0,Free,0.0
Baby Panda Musical Genius,PARENTING,4.0,8.11552088154677,37.0,5.999999999999999,Free,0.0
Baby Monitor,PARENTING,4.4,8.583542571957771,5.2,5.999999999999999,Free,0.0
Daniel Tiger for Parents,PARENTING,4.7,5.5093883366279774,28.0,5.0,Free,0.0
Vegetable Fun,PARENTING,3.9,8.065265208897733,46.0,5.999999999999999,Free,0.0
It's open.,PARENTING,4.4,7.331714969726466,16.0,5.0,Free,0.0
Children's Stories 2018 - The Lion Come Lion,PARENTING,4.4,3.6635616461296463,18.0,4.0,Free,0.0
Feed Baby - Baby Tracker,PARENTING,4.5,11.248894812849729,18.0,5.999999999999999,Free,0.0
Weather forecast,WEATHER,4.8,11.97951702973897,10.0,5.999999999999999,Free,0.0
Live Weather Pro,WEATHER,4.8,6.79346613258001,17.0,4.0,Free,0.0
weather - weather forecast,WEATHER,4.7,9.316320695513415,9.7,5.999999999999999,Free,0.0
Free live weather on screen,WEATHER,4.4,9.640172836532642,21.0,5.999999999999999,Free,0.0
Weather Radar Widget,WEATHER,4.3,9.808847148382007,3.2,5.999999999999999,Free,0.0
Weather –Simple weather forecast,WEATHER,4.4,10.611671117922187,15.0,7.0,Free,0.0
Weather Crave,WEATHER,4.2,11.800642536809523,44.0,6.698970004336019,Free,0.0
Klara weather,WEATHER,4.6,10.515966830028619,4.8,5.698970004336018,Free,0.0
Real time Weather Forecast,WEATHER,4.4,8.339023005744759,10.0,5.999999999999999,Free,0.0
METEO FRANCE,WEATHER,3.9,11.5228163881182,54.0,6.698970004336019,Free,0.0
APE Weather ( Live Forecast),WEATHER,4.3,9.903887472557455,9.1,6.698970004336019,Free,0.0
Live Weather & Daily Local Weather Forecast,WEATHER,4.5,9.504948404498696,19.0,5.999999999999999,Free,0.0
Weather,WEATHER,4.2,9.840174946324362,12.0,7.0,Free,0.0
Klart.se - Sweden's best weather,WEATHER,3.6,8.938925271988273,19.0,5.999999999999999,Free,0.0
Info BMKG,WEATHER,4.3,9.971333099431195,7.6,5.999999999999999,Free,0.0
wetter.com - Weather and Radar,WEATHER,4.2,12.151157008901794,38.0,7.0,Free,0.0
Local Weather Forecast & Visual Widget,WEATHER,4.5,8.154212694914229,6.1,5.698970004336018,Free,0.0
Wetter by t-online.de,WEATHER,4.2,10.100246059905626,9.2,5.999999999999999,Free,0.0
Weather Live Pro,WEATHER,4.8,9.769556079890267,11.0,5.0,Paid,4.49
AEMET's time,WEATHER,3.8,9.678216740205745,9.2,5.999999999999999,Free,0.0
New 2018 Weather App & Widget,WEATHER,4.5,7.754481547470383,20.0,5.698970004336018,Free,0.0
Météociel,WEATHER,4.5,10.286843375056192,22.0,5.698970004336018,Free,0.0
ForecaWeather,WEATHER,4.2,9.821463717057537,5.3,5.999999999999999,Free,0.0
All Video Downloader 2018,VIDEO_PLAYERS,4.3,8.93022956502072,5.6,5.999999999999999,Free,0.0
Video Downloader,VIDEO_PLAYERS,4.2,10.986800060859236,5.4,7.0,Free,0.0
HD Video Player,VIDEO_PLAYERS,4.3,7.346655163176539,2.9,5.999999999999999,Free,0.0
Iqiyi (for tablet),VIDEO_PLAYERS,3.6,9.454383987398135,25.0,5.999999999999999,Free,0.0
Motorola Gallery,VIDEO_PLAYERS,3.9,11.711087561983316,23.0,8.0,Free,0.0
Free TV series,VIDEO_PLAYERS,3.7,5.991464547107982,7.2,5.0,Free,0.0
Video Player All Format for Android,VIDEO_PLAYERS,4.6,8.276394704863307,3.3,5.698970004336018,Free,0.0
Vote for,VIDEO_PLAYERS,4.2,12.17241761518975,17.0,7.698970004336018,Free,0.0
XX HD Video downloader-Free Video Downloader,VIDEO_PLAYERS,4.1,8.939056445334039,6.0,5.999999999999999,Free,0.0
OBJECTIVE,VIDEO_PLAYERS,3.8,9.890300990731953,33.0,5.999999999999999,Free,0.0
Music - Mp3 Player,VIDEO_PLAYERS,4.4,12.466916524027209,3.1,7.0,Free,0.0
HD Movie Video Player,VIDEO_PLAYERS,4.5,9.83622532547696,4.1,5.999999999999999,Free,0.0
"YouCut - Video Editor & Video Maker, No Watermark",VIDEO_PLAYERS,4.6,11.501045172939513,27.0,6.698970004336019,Free,0.0
"Video Editor,Crop Video,Movie Video,Music,Effects",VIDEO_PLAYERS,4.7,10.878160393673937,44.0,5.999999999999999,Free,0.0
video player for android,VIDEO_PLAYERS,4.5,12.769020020418647,13.0,7.0,Free,0.0
HTC Service － DLNA,VIDEO_PLAYERS,3.9,8.155936337972394,3.0,7.0,Free,0.0
Samsung Video Library,VIDEO_PLAYERS,4.4,10.16284730798332,6.1,7.698970004336018,Free,0.0
OnePlus Gallery,VIDEO_PLAYERS,3.8,8.62245370207373,64.0,5.999999999999999,Free,0.0
LIKE – Magic Video Maker & Community,VIDEO_PLAYERS,4.6,13.734157325261155,47.0,7.698970004336018,Free,0.0
Play Tube,VIDEO_PLAYERS,4.3,9.672437829650821,5.4,5.999999999999999,Free,0.0
Video.Guru - Video Maker,VIDEO_PLAYERS,4.6,10.517835002606233,27.0,5.999999999999999,Free,0.0
"PowerDirector Video Editor App: 4K, Slow Mo & More",VIDEO_PLAYERS,4.5,13.47956918041245,50.0,7.0,Free,0.0
Video Status,VIDEO_PLAYERS,4.3,8.807621489536043,4.0,5.999999999999999,Free,0.0
Tencent Video - Supporting the whole network,VIDEO_PLAYERS,3.5,9.488350824731233,44.0,5.999999999999999,Free,0.0
Casper Ssinema,VIDEO_PLAYERS,3.3,7.13966033596492,2.5,4.0,Free,0.0
amazer - Global Kpop Video Community,VIDEO_PLAYERS,4.3,7.102499355774649,23.0,5.0,Free,0.0
Video Editor,VIDEO_PLAYERS,4.1,11.980563799109678,23.0,6.698970004336019,Free,0.0
"Omlet Arcade - Stream, Meet, Play",VIDEO_PLAYERS,4.4,12.043347812482777,14.0,7.0,Free,0.0
VUE: video editor & camcorder,VIDEO_PLAYERS,4.4,10.561784455660327,89.0,5.999999999999999,Free,0.0
BaBe + - Indonesian News,NEWS_AND_MAGAZINES,4.3,10.660172753900062,16.0,5.999999999999999,Free,0.0
daily News,NEWS_AND_MAGAZINES,4.5,10.181535869019624,26.0,5.999999999999999,Free,0.0
"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,10.299104324589479,11.0,5.999999999999999,Free,0.0
Wireless news,NEWS_AND_MAGAZINES,3.5,8.710454688248527,56.0,5.999999999999999,Free,0.0
CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,12.5882008882739,25.0,7.0,Free,0.0
BaBe - Read News,NEWS_AND_MAGAZINES,4.3,12.782464075096115,17.0,7.0,Free,0.0
Nigeria News NAIJ.com,NEWS_AND_MAGAZINES,4.3,10.542231344216686,9.1,5.999999999999999,Free,0.0
detikcom - Latest & Most Complete News,NEWS_AND_MAGAZINES,4.1,12.159442147601862,11.0,7.0,Free,0.0
BaBe Lite - Read Quota Saving News,NEWS_AND_MAGAZINES,4.5,9.16408698745872,15.0,5.999999999999999,Free,0.0
ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,6.976348070447749,9.7,5.698970004336018,Free,0.0
Bengali Newspaper - The first L.,NEWS_AND_MAGAZINES,4.0,9.384965722135666,5.5,5.999999999999999,Free,0.0
"Read- Latest News, Information, Gossip and Politics",NEWS_AND_MAGAZINES,4.1,12.128424568438883,6.7,7.0,Free,0.0
BBC Persian | BBC Farsi News,NEWS_AND_MAGAZINES,4.3,6.885509670034818,2.9,5.0,Free,0.0
Google News,NEWS_AND_MAGAZINES,3.9,13.684986068642898,13.0,8.999999999999998,Free,0.0
Opera News - Trending news and videos,NEWS_AND_MAGAZINES,4.5,10.852903534842111,8.5,7.0,Free,0.0
"Topbuzz: Breaking News, Videos & Funny GIFs",NEWS_AND_MAGAZINES,4.7,12.073169626865946,25.0,7.0,Free,0.0
"Pulse Nabd - World News, Urgent",NEWS_AND_MAGAZINES,4.5,12.78813182856623,12.0,7.0,Free,0.0
Asahi Shimbun Digital,NEWS_AND_MAGAZINES,3.1,6.5998704992128365,6.3,5.698970004336018,Free,0.0
"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,7.841099765422119,6.3,5.698970004336018,Free,0.0
Sky News,NEWS_AND_MAGAZINES,4.0,10.318473856527929,19.0,5.999999999999999,Free,0.0
Microsoft News,NEWS_AND_MAGAZINES,4.2,10.357869800878907,31.0,5.999999999999999,Free,0.0
"Vietnam Today - Read online newspapers, the hottest news 24h",NEWS_AND_MAGAZINES,4.2,9.959253330441985,9.0,6.698970004336019,Free,0.0
Apple Daily Apple News,NEWS_AND_MAGAZINES,3.4,10.633207713326913,25.0,6.698970004336019,Free,0.0
"The Report, Fox, Breitbart - Conservative News",NEWS_AND_MAGAZINES,4.6,7.644919344958857,4.6,4.698970004336019,Free,0.0
РИА Новости,NEWS_AND_MAGAZINES,4.5,10.698152876286422,8.0,5.999999999999999,Free,0.0
Tencent News,NEWS_AND_MAGAZINES,4.0,8.854522203757432,23.0,5.999999999999999,Free,0.0
ARY NEWS,NEWS_AND_MAGAZINES,4.4,7.99260665240021,9.8,5.999999999999999,Free,0.0
Kurio - Read the Latest News,NEWS_AND_MAGAZINES,4.2,10.60080104196549,8.7,5.999999999999999,Free,0.0
Loop - Caribbean Local News,NEWS_AND_MAGAZINES,4.0,8.37378460812088,12.0,5.999999999999999,Free,0.0
Podcast Addict,NEWS_AND_MAGAZINES,4.6,12.933618837345596,10.0,6.698970004336019,Free,0.0
Podcast App: Free & Offline Podcasts by Player FM,NEWS_AND_MAGAZINES,4.6,11.10321134257265,19.0,5.999999999999999,Free,0.0
Spreaker Podcast Radio,NEWS_AND_MAGAZINES,4.5,9.781489395725279,6.6,5.698970004336018,Free,0.0
Dezeen Magazine RSS Reader,NEWS_AND_MAGAZINES,4.3,5.857933154483459,14.0,4.0,Free,0.0
"issuu - Read Magazines, Catalogs, Newspapers.",NEWS_AND_MAGAZINES,4.4,11.217547185883976,8.6,5.999999999999999,Free,0.0
Google News,NEWS_AND_MAGAZINES,3.9,13.684986068642898,13.0,8.999999999999998,Free,0.0
"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,11.783166319802067,13.0,6.698970004336019,Free,0.0
LA Times: Your California News,NEWS_AND_MAGAZINES,3.6,8.105005537547246,10.0,5.0,Free,0.0
World Newspapers,NEWS_AND_MAGAZINES,4.4,12.132878102227115,7.5,5.999999999999999,Free,0.0
The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,4.1,10.62071740361203,36.0,5.999999999999999,Free,0.0
Financial Times,NEWS_AND_MAGAZINES,4.2,10.207436597451782,8.2,5.999999999999999,Free,0.0
The Guardian,NEWS_AND_MAGAZINES,4.7,12.4211517665623,22.0,6.698970004336019,Free,0.0
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,11.061107470117504,23.0,7.0,Free,0.0
RT News (Russia Today),NEWS_AND_MAGAZINES,4.6,10.942420605702637,14.0,5.999999999999999,Free,0.0
Reuters News,NEWS_AND_MAGAZINES,4.3,9.48562086171022,25.0,5.999999999999999,Free,0.0
Bloomberg: Market & Financial News,NEWS_AND_MAGAZINES,4.2,11.029909541843505,27.0,7.0,Free,0.0
ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,9.850930301797453,35.0,5.999999999999999,Free,0.0
Sync for reddit,NEWS_AND_MAGAZINES,4.6,11.046754481744669,8.6,5.698970004336018,Free,0.0
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,11.247357072763558,4.6,5.999999999999999,Free,0.0
CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,12.5882008882739,25.0,7.0,Free,0.0
HuffPost - News,NEWS_AND_MAGAZINES,4.2,11.266436518161028,12.0,5.999999999999999,Free,0.0
News Republic,NEWS_AND_MAGAZINES,4.3,13.080695191631886,18.0,7.0,Free,0.0
SmartNews: Breaking News Headlines,NEWS_AND_MAGAZINES,4.2,12.360101889412958,3.1,7.0,Free,0.0
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,10.05586523295701,14.0,5.999999999999999,Free,0.0
CBS News,NEWS_AND_MAGAZINES,4.3,10.070737771809798,23.0,5.999999999999999,Free,0.0
NPR One,NEWS_AND_MAGAZINES,3.9,9.489259158757807,8.8,5.999999999999999,Free,0.0
ABC News - US & World News,NEWS_AND_MAGAZINES,4.0,9.850930301797453,35.0,5.999999999999999,Free,0.0
The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,4.1,10.62071740361203,36.0,5.999999999999999,Free,0.0
CNN Breaking US & World News,NEWS_AND_MAGAZINES,4.0,12.5882008882739,25.0,7.0,Free,0.0
Pocket,NEWS_AND_MAGAZINES,4.5,12.45558545186445,12.0,7.0,Free,0.0
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,11.061107470117504,23.0,7.0,Free,0.0
Google News,NEWS_AND_MAGAZINES,3.9,13.6849951840081,13.0,8.999999999999998,Free,0.0
"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,11.783166319802067,13.0,6.698970004336019,Free,0.0
"Yahoo! transit guide free timetable, operation information, transfer search",MAPS_AND_NAVIGATION,4.4,11.55980905086908,22.0,7.0,Free,0.0
Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4.5,10.940986558345775,43.0,5.999999999999999,Free,0.0
GPS Navigation & Offline Maps Sygic,MAPS_AND_NAVIGATION,4.4,14.16749331077175,33.0,7.698970004336018,Free,0.0
Map and Router Badge,MAPS_AND_NAVIGATION,4.4,8.20303024171486,32.0,5.698970004336018,Free,0.0
Air Traffic,MAPS_AND_NAVIGATION,4.3,9.55463904484686,6.8,5.999999999999999,Free,0.0
Speed Cameras Radar,MAPS_AND_NAVIGATION,4.4,9.836813419268136,4.0,5.999999999999999,Free,0.0
Compass,MAPS_AND_NAVIGATION,4.3,12.565333243781819,3.7,7.0,Free,0.0
Gps Route Finder,MAPS_AND_NAVIGATION,4.4,6.480044561926653,3.4,5.0,Free,0.0
Sygic Car Navigation,MAPS_AND_NAVIGATION,4.7,11.995654037615756,48.0,6.698970004336019,Free,0.0
Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,10.166390133623686,7.7,5.999999999999999,Free,0.0
Karta GPS - Offline Navigation,MAPS_AND_NAVIGATION,4.5,10.888595140407418,60.0,5.999999999999999,Free,0.0
Circle ratio,MAPS_AND_NAVIGATION,3.7,9.26501793326688,60.0,5.999999999999999,Free,0.0
Soviet Military Maps Free,MAPS_AND_NAVIGATION,4.3,9.979939204696459,5.6,5.999999999999999,Free,0.0
Sentin Information Map,MAPS_AND_NAVIGATION,4.1,7.975564658495202,5.2,5.0,Free,0.0
Snapp,MAPS_AND_NAVIGATION,4.5,10.54368216814334,25.0,5.999999999999999,Free,0.0
GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,9.671870704017296,3.3,5.999999999999999,Free,0.0
GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,4.3,11.065387580440156,29.0,6.698970004336019,Free,0.0
Trucker Path – Truck Stops & Weigh Stations,MAPS_AND_NAVIGATION,4.7,10.555161484889497,49.0,5.999999999999999,Free,0.0
Map Coordinates,MAPS_AND_NAVIGATION,4.3,9.720585827477107,3.6,5.999999999999999,Free,0.0
Grab Driver,MAPS_AND_NAVIGATION,4.2,12.616236696294804,48.0,6.698970004336019,Free,0.0
"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,9.686201810706079,5.4,5.999999999999999,Free,0.0
Blitzer.de,MAPS_AND_NAVIGATION,4.5,11.09117852428778,18.0,6.698970004336019,Free,0.0
GPS Speedometer - Trip Meter - Altimeter,MAPS_AND_NAVIGATION,4.3,10.380497827807389,3.2,5.999999999999999,Free,0.0
Radarbot Free: Speed Camera Detector & Speedometer,MAPS_AND_NAVIGATION,4.5,10.699822890892243,11.0,6.698970004336019,Free,0.0
FindShip,MAPS_AND_NAVIGATION,4.2,10.055306945596307,8.5,5.999999999999999,Free,0.0
ÖBB Scotty,MAPS_AND_NAVIGATION,4.2,9.439227397917458,24.0,5.999999999999999,Free,0.0
Subway Terminator: Smarter Subway,MAPS_AND_NAVIGATION,4.3,11.164161999731368,26.0,7.0,Free,0.0
Alopec - Online Shipping System,MAPS_AND_NAVIGATION,4.3,7.122866658599083,14.0,5.0,Free,0.0
hum app,MAPS_AND_NAVIGATION,4.4,9.231906149890744,78.0,5.999999999999999,Free,0.0
National Rail Enquiries,MAPS_AND_NAVIGATION,3.5,9.844639476726922,7.0,5.999999999999999,Free,0.0
ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,4.2,9.37906997525067,9.2,5.999999999999999,Free,0.0
Flashlight,TOOLS,4.5,11.997417380284364,4.9,7.0,Free,0.0
aa,FAMILY,4.2,13.69494390162818,6.5,7.698970004336018,Free,0.0
A Call From Santa Claus!,FAMILY,3.9,8.221478947267192,11.0,5.999999999999999,Free,0.0
Rope Hero Return of a Legend,GAME,4.3,9.205428327615163,96.0,5.999999999999999,Free,0.0
A Word A Day,FAMILY,3.7,7.7823903355874595,2.9,5.698970004336018,Free,0.0
Draw a Stickman: EPIC 2 Free,GAME,4.3,12.270642416179474,24.0,7.0,Free,0.0
Akinator,FAMILY,4.3,14.40629162405783,55.0,7.698970004336018,Free,0.0
Dog Sim Online: Raise a Family,FAMILY,4.6,11.461516374404875,74.0,6.698970004336019,Free,0.0
Pou,FAMILY,4.3,16.16527890569244,24.0,8.698970004336019,Free,0.0
Agar.io,GAME,4.2,15.154612153394169,32.0,8.0,Free,0.0
Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,9.234740258799718,15.0,5.999999999999999,Free,0.0
A+ Mobile,FINANCE,3.9,6.593044534142437,6.3,4.0,Free,0.0
Angry Birds Classic,GAME,4.4,15.532161349371464,97.0,8.0,Free,0.0
Build a Bridge!,FAMILY,4.6,12.481634058668876,74.0,7.0,Free,0.0
Find a Way: Addictive Puzzle,FAMILY,4.8,10.583549493547418,14.0,5.698970004336018,Free,0.0
CompTIA A+ Pocket Prep,FAMILY,4.3,7.1785454837637,14.0,4.0,Free,0.0
Comptia A+ 220-901 & 220-902,FAMILY,4.4,5.159055299214529,5.7,4.0,Free,0.0
Create A Superhero HD,FAMILY,3.3,9.064389316491878,19.0,5.698970004336018,Free,0.0
Bubble Shooter,GAME,4.5,10.68226181906351,50.0,6.698970004336019,Free,0.0
Subway Surfers,GAME,4.5,17.137365372908114,76.0,8.999999999999998,Free,0.0
Super Mario Run,GAME,3.7,14.015914308708945,70.0,8.0,Free,0.0
STARDOM: THE A-LIST,GAME,4.5,11.935955404257864,29.0,5.999999999999999,Free,0.0
LokLok: Draw on a Lock Screen,COMMUNICATION,4.1,9.60008251961911,16.0,5.698970004336018,Free,0.0
Photo Warp,FAMILY,3.7,12.775191705421213,13.0,7.698970004336018,Free,0.0
LEGO® Juniors Create & Cruise,FAMILY,4.1,13.41814605121201,73.0,7.698970004336018,Free,0.0
CompTIA Exam Training,FAMILY,4.8,8.023879992734878,17.0,4.698970004336019,Free,0.0
Pokémon GO,GAME,4.1,16.159360811266108,85.0,8.0,Free,0.0
My Talking Angela,FAMILY,4.5,16.105655492054197,99.0,8.0,Free,0.0
Asphalt 8: Airborne,GAME,4.5,15.942516989662135,92.0,8.0,Free,0.0
PAC-MAN,GAME,4.2,13.437830835864046,37.0,8.0,Free,0.0
Basketball Stars,SPORTS,4.4,13.673854823496333,45.0,7.0,Free,0.0
Lep's World 2 🍀🍀,GAME,4.3,13.590517797917025,57.0,8.0,Free,0.0
Wolfify - Be a Werewolf,FAMILY,3.8,8.81877816903701,26.0,5.698970004336018,Free,0.0
Law of Creation: A Playable Manga,GAME,4.5,9.481740611853681,47.0,5.698970004336018,Free,0.0
Real City Car Driver,GAME,3.7,12.932676362094346,22.0,7.0,Free,0.0
Toca Kitchen 2,FAMILY,4.5,13.828885710484103,56.0,7.698970004336018,Free,0.0
Rolling Sky,GAME,4.5,13.926346854134033,50.0,7.698970004336018,Free,0.0
Amazon Shopping,SHOPPING,4.3,13.71957768432638,42.0,8.0,Free,0.0
Gymnastics Superstar - Spin your way to gold!,FAMILY,4.6,12.63057211203532,34.0,7.0,Free,0.0
SuperCity: Build a Story,FAMILY,4.4,11.496023426894872,70.0,5.999999999999999,Free,0.0
Chick-fil-A,FOOD_AND_DRINK,4.3,10.237492462093485,17.0,6.698970004336019,Free,0.0
4 in a row,GAME,4.3,10.772644747276225,4.1,6.698970004336019,Free,0.0
Four In A Line Free,GAME,4.3,11.799569498846337,11.0,6.698970004336019,Free,0.0
Flow Free,FAMILY,4.3,14.074247482350266,11.0,8.0,Free,0.0
Like A Boss,FAMILY,4.4,9.745019231764333,94.0,5.698970004336018,Free,0.0
AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,11.885095733867201,24.0,7.0,Free,0.0
Hungry Hearts Diner: A Tale of Star-Crossed Souls,FAMILY,4.9,10.741881605701801,56.0,5.698970004336018,Free,0.0
Dragon Sim Online: Be A Dragon,FAMILY,4.6,11.623938972319792,66.0,6.698970004336019,Free,0.0
Alto's Adventure,GAME,4.6,13.152388090510025,63.0,7.0,Free,0.0
Fortune City - A Finance App,FINANCE,4.6,10.805172132020921,91.0,5.698970004336018,Free,0.0
Draw A Stickman,GAME,3.4,10.284147541725321,17.0,5.999999999999999,Free,0.0
Be A Legend: Soccer,SPORTS,3.8,11.35934295703608,21.0,5.999999999999999,Free,0.0
Cat Sim Online: Play with Cats,FAMILY,4.6,11.829180416908198,81.0,6.698970004336019,Free,0.0
Four In A Line,GAME,3.8,10.007442080255977,3.0,5.999999999999999,Free,0.0
Tik Tok - including musical.ly,SOCIAL,4.4,15.544942570959288,59.0,8.0,Free,0.0
Disney Magic Timer by Oral-B,FAMILY,3.9,10.343708291934567,83.0,5.999999999999999,Free,0.0
B-Messenger Video Chat,SOCIAL,4.1,9.433083843269053,19.0,5.999999999999999,Free,0.0
Bestie - Camera360 Selfie,PHOTOGRAPHY,4.5,13.148023326851552,23.0,7.0,Free,0.0
B,FINANCE,3.7,6.684611727667927,32.0,4.698970004336019,Free,0.0
BIGO LIVE - Live Stream,SOCIAL,4.4,14.669679472784345,39.0,8.0,Free,0.0
Block Craft 3D: Building Simulator Games For Free,FAMILY,4.5,13.758581411958094,57.0,7.698970004336018,Free,0.0
8 Ball Pool,SPORTS,4.5,16.467689281474613,52.0,8.0,Free,0.0
B-BLE(BLE4.0 Scan),TOOLS,3.8,5.0689042022202315,7.5,4.0,Free,0.0
Cardi B Piano Game,GAME,3.1,3.912023005428146,7.4,4.0,Free,0.0
VPN Free - Betternet Hotspot VPN & Private Browser,TOOLS,4.5,13.591374013795807,8.9,7.0,Free,0.0
ADS-B Driver,TOOLS,5.0,0.6931471805599453,6.3,2.0,Paid,1.99
MORTAL KOMBAT X,GAME,4.4,14.927331559557889,18.0,7.0,Free,0.0
B.GOOD,FOOD_AND_DRINK,2.9,5.043425116919247,20.0,4.0,Free,0.0
Oral-B App,HEALTH_AND_FITNESS,3.3,9.561701221091147,96.0,5.999999999999999,Free,0.0
Smart Launcher theme b. gold,PERSONALIZATION,4.1,5.673323267171493,35.0,3.6989700043360187,Paid,1.99
EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,6.437751649736401,8.4,4.0,Paid,3.99
Next Launcher 3D Theme Hit-B,PERSONALIZATION,4.4,4.418840607796598,8.6,2.9999999999999996,Paid,1.7
Pixel Gun 3D: Survival shooter & Battle Royale,GAME,4.5,15.316735445757985,55.0,7.698970004336018,Free,0.0
B-52 Spirits of Glory Deluxe,GAME,4.3,2.4849066497880004,29.0,2.0,Paid,0.99
Servers Ultimate Pack B,TOOLS,4.3,6.504288173536645,13.0,4.698970004336019,Free,0.0
EMT-B Pocket Prep,MEDICAL,4.5,7.988882253309227,16.0,4.698970004336019,Free,0.0
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,16.68980498767962,40.0,8.698970004336019,Free,0.0
Air Transat CinePlus B,TRAVEL_AND_LOCAL,2.2,4.418840607796598,6.7,4.698970004336019,Free,0.0
Hungry Shark Evolution,GAME,4.5,15.61912316701776,100.0,8.0,Free,0.0
Hay Day,FAMILY,4.5,16.12340015715612,94.0,8.0,Free,0.0
Diary with lock,LIFESTYLE,4.6,13.611286891502575,4.4,7.0,Free,0.0
B-Grade Renegade,GAME,3.9,3.1780538303479458,64.0,2.9999999999999996,Paid,1.99
CARDI B WALLPAPERS,PERSONALIZATION,4.1,2.0794415416798357,4.5,2.9999999999999996,Free,0.0
Plan B,MAPS_AND_NAVIGATION,3.3,2.9444389791664403,6.0,3.6989700043360187,Free,0.0
B Tiff Viewer,PHOTOGRAPHY,4.1,5.645446897643238,7.4,5.0,Free,0.0
Cardi B Wallpaper,ART_AND_DESIGN,4.8,5.53338948872752,3.7,4.698970004336019,Free,0.0
A & B Taxi,MAPS_AND_NAVIGATION,4.1,3.713572066704308,25.0,2.9999999999999996,Free,0.0
Cardi B HD Wallpapers Lock Screen,PERSONALIZATION,4.5,0.6931471805599453,10.0,2.6989700043360183,Free,0.0
Clash of Clans,FAMILY,4.6,17.619535060191946,98.0,8.0,Free,0.0
Clash Royale,FAMILY,4.6,16.956436949397567,97.0,8.0,Free,0.0
C Programming,FAMILY,4.3,10.010007395913801,1.8,5.999999999999999,Free,0.0
Learn C [NEW],FAMILY,4.5,5.855071922202427,11.0,4.698970004336019,Free,0.0
Mobile C [ C/C++ Compiler ],FAMILY,4.3,8.439015410352214,78.0,5.0,Free,0.0
Critical Ops,GAME,4.4,14.150513143748974,50.0,7.0,Free,0.0
Candy Crush Saga,FAMILY,4.4,16.92543966665984,74.0,8.698970004336019,Free,0.0
CL Mobile - Classifieds for Craigslist,SHOPPING,4.4,10.213725810701272,8.3,5.999999999999999,Free,0.0
